"name" "chrom" "strand" "txStart" "txEnd" "cdsStart" "cdsEnd" "name2" "width"
"NM_001278661" "chr19" "+" 24216206 24312769 24288834 24310782 "ZNF254" 96563
"NM_005773" "chr19" "-" 58452200 58459077 58452291 58458842 "ZNF256" 6877
"NM_033468" "chr19" "+" 22235249 22273903 22235434 22272244 "ZNF257" 38654
"NM_001256279" "chr12" "+" 133562933 133589154 133563426 133588067 "ZNF26" 26221
"NM_001012756" "chr19" "-" 37001588 37019248 37004901 37006140 "ZNF260" 17660
"NM_005741" "chr16" "+" 3333486 3341459 3333818 3340558 "ZNF263" 7973
"NM_003417" "chr19" "+" 57702867 57734214 57703281 57724349 "ZNF264" 31347
"NM_001271314" "chr19" "-" 9523101 9546254 9523950 9529214 "ZNF266" 23153
"NM_001265588" "chr16" "+" 31885078 31928629 31895911 31927802 "ZNF267" 43551
"NM_001165883" "chr12" "+" 133757994 133783697 133758583 133778903 "ZNF268" 25703
"NR_024566" "chr18" "+" 32870235 32890730 32890730 32890730 "ZNF271P" 20495
"NM_021148" "chr7" "+" 64363619 64391955 64363695 64389416 "ZNF273" 28336
"NM_133502" "chr19" "+" 58694355 58724928 58695332 58724509 "ZNF274" 30573
"NM_001080485" "chrX" "+" 152599612 152618384 152602137 152613231 "ZNF275" 18772
"NM_152287" "chr16" "+" 89787392 89807332 89788958 89804654 "ZNF276" 19940
"NM_021994" "chr7" "+" 111846642 111983989 111846771 111982784 "ZNF277" 137347
"NM_006969" "chr19" "-" 53300660 53324922 53302940 53321211 "ZNF28" 24262
"NM_080740" "chr22" "-" 22868060 22874624 22868325 22869954 "ZNF280A" 6564
"NM_080764" "chr22" "-" 22838770 22863505 22842091 22843723 "ZNF280B" 24735
"NM_017666" "chrX" "-" 129336672 129402922 129338950 129394423 "ZNF280C" 66250
"NM_001002843" "chr15" "-" 56922373 57026284 56923695 56996454 "ZNF280D" 103911
"NM_001281293" "chr1" "-" 200374074 200379186 200376145 200378833 "ZNF281" 5112
"NM_001303481" "chr7" "+" 148892553 148923339 148892681 148921372 "ZNF282" 30786
"NM_001297752" "chr19" "+" 44331443 44353050 44351170 44352793 "ZNF283" 21607
"NM_001037813" "chr19" "+" 44576296 44593766 44580542 44591413 "ZNF284" 17470
"NM_001291491" "chr19" "-" 44889807 44905777 44890633 44891941 "ZNF285" 15970
"NM_001288649" "chr17" "+" 15602890 15624100 15619374 15620604 "ZNF286A" 21210
"NM_001145045" "chr17" "-" 18561741 18585572 18565249 18584964 "ZNF286B" 23831
"NM_020653" "chr17" "-" 16450276 16472526 16455169 16471045 "ZNF287" 22250
"NM_015021" "chr6" "+" 87865268 87973406 87865309 87971519 "ZNF292" 108138
"NR_119384" "chr21" "+" 43429302 43445029 43445029 43445029 "ZNF295-AS1" 15727
"NM_145288" "chr19" "-" 45574757 45579846 45574858 45579631 "ZNF296" 5089
"NM_001318137" "chr7" "-" 99661469 99679387 99662410 99673200 "ZNF3" 17918
"NM_001099437" "chr19" "+" 35417806 35436076 35420851 35435742 "ZNF30" 18270
"NM_001172831" "chr5" "-" 150273953 150284545 150274985 150282911 "ZNF300" 10592
"NR_026867" "chr5" "-" 150309997 150326146 150326146 150326146 "ZNF300P1" 16149
"NM_001012320" "chr19" "+" 35168543 35177302 35169709 35176142 "ZNF302" 8759
"NM_020657" "chr19" "+" 57862641 57871265 57863032 57869217 "ZNF304" 8624
"NR_110749" "chr19" "-" 35413918 35417730 35417730 35417730 "ZNF30-AS1" 3812
"NM_001010877" "chr6" "-" 28962561 28971842 28962777 28971731 "ZNF311" 9281
"NM_001278559" "chr7" "+" 6676952 6697910 6682040 6694242 "ZNF316" 20958
"NM_001190791" "chr19" "+" 9251055 9274091 9266692 9272109 "ZNF317" 23036
"NM_014345" "chr6" "-" 43303807 43337181 43304895 43337103 "ZNF318" 33374
"NM_020807" "chr16" "-" 58028571 58033762 58030420 58032169 "ZNF319" 5191
"NM_001324166" "chr10" "-" 44139306 44144326 44139497 44140244 "ZNF32" 5020
"NM_207333" "chr19" "-" 53379424 53394599 53383848 53393508 "ZNF320" 15175
"NR_037805" "chr19" "-" 53430387 53445847 53445847 53445847 "ZNF321P" 15460
"NM_024639" "chr6" "-" 26634610 26659980 26637572 26638781 "ZNF322" 25370
"NM_014347" "chr19" "+" 58978411 58984945 58980552 58983521 "ZNF324" 6534
"NM_207395" "chr19" "+" 58962970 58969199 58965068 58967946 "ZNF324B" 6229
"NM_181781" "chr1" "+" 90460653 90501089 90475649 90493260 "ZNF326" 40436
"NM_024620" "chr19" "-" 58637694 58662148 58639244 58640870 "ZNF329" 24454
"NR_047557" "chr10" "+" 44139319 44140495 44140495 44140495 "ZNF32-AS1" 1176
"NR_047558" "chr10" "+" 44141389 44143467 44143467 44143467 "ZNF32-AS2" 2078
"NR_038867" "chr10" "+" 44124264 44170147 44170147 44170147 "ZNF32-AS3" 45883
"NM_001292002" "chr4" "+" 142142040 142155850 142143634 142155143 "ZNF330" 13810
"NM_018555" "chr19" "+" 54024176 54083523 54072630 54081206 "ZNF331" 59347
"NM_001300912" "chr19" "+" 14800851 14844558 14804303 14841998 "ZNF333" 43707
"NM_001270497" "chr20" "-" 45128268 45142198 45129934 45138261 "ZNF334" 13930
"NM_022095" "chr20" "-" 44577291 44600833 44577591 44600049 "ZNF335" 23542
"NM_015655" "chr20" "-" 25653830 25677540 25655667 25667053 "ZNF337" 23710
"NR_126465" "chr20" "+" 25604680 25658708 25658708 25658708 "ZNF337-AS1" 54028
"NR_136709" "chr10" "+" 38299577 38356762 38356762 38356762 "ZNF33A" 57185
"NR_130951" "chr10" "-" 43069630 43134285 43134285 43134285 "ZNF33B" 64655
"NR_051997" "chr10" "-" 38082865 38084103 38084103 38084103 "ZNF33BP1" 1238
"NM_001286769" "chr8" "-" 145997608 146012730 145998650 146003856 "ZNF34" 15122
"NM_001282933" "chr20" "+" 32319565 32380075 32319827 32379323 "ZNF341" 60510
"NR_110623" "chr20" "-" 32375178 32398905 32398905 32398905 "ZNF341-AS1" 23727
"NM_001282495" "chr20" "-" 2462465 2505168 2463806 2474541 "ZNF343" 42703
"NR_038362" "chr19" "+" 37341787 37384120 37384120 37384120 "ZNF345" 42333
"NM_001308223" "chr5" "+" 176449680 176508190 176449739 176491600 "ZNF346" 58510
"NM_001172675" "chr19" "-" 53641956 53662322 53643560 53657000 "ZNF347" 20366
"NM_003420" "chr3" "+" 44690232 44702283 44692559 44701439 "ZNF35" 12051
"NM_021632" "chr19" "-" 52467592 52490079 52468106 52477613 "ZNF350" 22487
"NR_103847" "chr19" "+" 52452386 52484620 52484620 52484620 "ZNF350-AS1" 32234
"NM_001324339" "chr5" "-" 178138521 178157703 178139060 178154033 "ZNF354A" 19182
"NM_058230" "chr5" "+" 178286953 178311424 178288048 178311292 "ZNF354B" 24471
"NM_014594" "chr5" "+" 178487415 178510978 178489069 178507098 "ZNF354C" 23563
"NM_018083" "chr19" "+" 7581003 7585911 7584128 7585835 "ZNF358" 4908
"NM_152493" "chr1" "+" 33722173 33766320 33736175 33764647 "ZNF362" 44147
"NM_199451" "chr10" "+" 64133915 64431771 64135952 64430061 "ZNF365" 297856
"NM_152625" "chr5" "-" 71735725 71803249 71739582 71757323 "ZNF366" 67524
"NM_153695" "chr9" "-" 99148224 99180669 99150518 99180314 "ZNF367" 32445
"NM_001324256" "chr10" "+" 38383263 38439197 38385545 38435748 "ZNF37A" 55934
"NR_026777" "chr10" "-" 43008960 43048318 43048318 43048318 "ZNF37BP" 39358
"NM_001256838" "chr19" "+" 37096206 37119499 37098515 37118452 "ZNF382" 23293
"NM_001345947" "chr19" "+" 37708827 37734826 37721355 37734566 "ZNF383" 25999
"NM_001039920" "chr12" "-" 6775642 6798738 6776879 6788686 "ZNF384" 23096
"NM_001130967" "chr12" "-" 54762912 54785089 54764039 54785028 "ZNF385A" 22177
"NM_152520" "chr2" "-" 180306710 180726232 180307976 180634482 "ZNF385B" 419522
"NM_001242704" "chr17" "-" 40177593 40190044 40178914 40190044 "ZNF385C" 12451
"NM_024697" "chr3" "-" 21462489 21792816 21462705 21792408 "ZNF385D" 330327
"NR_046731" "chr3" "+" 21584280 21621451 21621451 21621451 "ZNF385D-AS1" 37171
"NR_046876" "chr3" "+" 21998630 22021320 22021320 22021320 "ZNF385D-AS2" 22690
"NM_001322288" "chr6" "+" 27342413 27371686 27368149 27369226 "ZNF391" 29273
"NM_001345968" "chr7" "-" 99084141 99097931 99084563 99097716 "ZNF394" 13790
"NM_018660" "chr8" "-" 28203101 28243977 28206235 28218641 "ZNF395" 40876
"NM_001322290" "chr18" "-" 32946660 32957301 32949178 32954256 "ZNF396" 10641
"NM_032347" "chr18" "+" 32820993 32838397 32822434 32837902 "ZNF397" 17404
"NM_020781" "chr7" "+" 148823507 148880118 148863342 148876893 "ZNF398" 56611
"NM_001033719" "chr19" "-" 44376514 44384288 44376706 44384288 "ZNF404" 7774
"NM_017757" "chr18" "+" 72342918 72777628 72342975 72776424 "ZNF407" 434710
"NM_024741" "chr11" "+" 46722316 46727466 46722597 46727413 "ZNF408" 5150
"NM_001324153" "chrX" "-" 47304576 47342668 47306828 47326870 "ZNF41" 38092
"NM_001242924" "chr14" "+" 74353317 74398991 74358878 74391506 "ZNF410" 45674
"NM_001146175" "chr19" "-" 8575461 8579048 8575574 8578930 "ZNF414" 3587
"NM_018355" "chr19" "-" 53611131 53636173 53611629 53625929 "ZNF415" 25042
"NM_017879" "chr19" "-" 58082933 58090243 58083486 58090072 "ZNF416" 7310
"NM_001297734" "chr19" "-" 58417141 58427984 58419917 58427779 "ZNF417" 10843
"NM_001317029" "chr19" "-" 58433251 58446755 58437517 58445190 "ZNF418" 13504
"NM_001098491" "chr19" "+" 57999078 58006048 57999318 58005458 "ZNF419" 6970
"NM_001329517" "chr19" "+" 37569123 37621268 37618106 37619960 "ZNF420" 52145
"NM_001271620" "chr16" "-" 49521441 49891830 49525185 49764778 "ZNF423" 370389
"NM_001001661" "chr7" "-" 148799877 148823438 148800703 148823305 "ZNF425" 23561
"NM_001300883" "chr19" "-" 9633899 9649321 9639055 9646886 "ZNF426" 15422
"NM_182498" "chr19" "-" 44111375 44124014 44111768 44118456 "ZNF428" 12639
"NM_001346913" "chr19" "+" 21688353 21723469 21712552 21720880 "ZNF429" 35116
"NM_001256650" "chr19" "-" 21987750 22034870 21990408 22002008 "ZNF43" 47120
"NM_001172671" "chr19" "+" 21203425 21242852 21203606 21240827 "ZNF430" 39427
"NR_138052" "chr19" "+" 21324812 21378856 21378856 21378856 "ZNF431" 54044
"NM_014650" "chr19" "-" 52534631 52552377 52536972 52550121 "ZNF432" 17746
"NM_001080411" "chr19" "-" 12125531 12146556 12125659 12146354 "ZNF433" 21025
"NM_001077195" "chr1" "-" 23685940 23696357 23688461 23694498 "ZNF436" 10417
"NR_033690" "chr1" "+" 23695463 23698330 23698330 23698330 "ZNF436-AS1" 2867
"NM_001143766" "chr10" "-" 31133564 31320866 31133889 31165963 "ZNF438" 187302
"NM_152262" "chr19" "+" 11976843 11980306 11976971 11979384 "ZNF439" 3463
"NM_016264" "chr19" "-" 12382624 12405714 12383221 12405509 "ZNF44" 23090
"NM_152357" "chr19" "+" 11925106 11946016 11925262 11943779 "ZNF440" 20910
"NM_152355" "chr19" "+" 11877814 11894893 11878008 11892721 "ZNF441" 17079
"NM_030824" "chr19" "-" 12460184 12476475 12460514 12474445 "ZNF442" 16291
"NM_005815" "chr19" "-" 12540519 12551926 12540969 12551728 "ZNF443" 11407
"NM_001253792" "chr19" "+" 56652534 56672262 56658280 56671570 "ZNF444" 19728
"NM_181489" "chr3" "-" 44481261 44519162 44488066 44497041 "ZNF445" 37901
"NM_001304453" "chr19" "+" 58988545 59000900 58988585 59000769 "ZNF446" 12355
"NM_152695" "chrX" "+" 134478695 134497338 134481043 134495001 "ZNF449" 18643
"NM_003425" "chr19" "-" 44416775 44439411 44417538 44426337 "ZNF45" 22636
"NM_001031623" "chr6" "+" 56954827 57035098 56955051 57033267 "ZNF451" 80271
"NM_001323306" "chr5" "+" 178368191 178393434 178369792 178392974 "ZNF454" 25243
"NM_001330622" "chr19" "+" 57791334 57804936 57796011 57803598 "ZNF460" 13602
"NM_001297623" "chr19" "-" 37127522 37157755 37129554 37155608 "ZNF461" 30233
"NM_021224" "chr9" "+" 109625377 109773796 109685664 109773311 "ZNF462" 148419
"NM_001329856" "chr7" "-" 149461270 149470568 149461588 149468121 "ZNF467" 9298
"NM_001008801" "chr19" "-" 53341784 53360902 53343977 53357525 "ZNF468" 19118
"NM_001127464" "chr16" "+" 88493878 88507165 88493878 88505740 "ZNF469" 13287
"NM_001001668" "chr19" "+" 57078889 57094262 57081680 57089951 "ZNF470" 15373
"NM_001321768" "chr19" "+" 57019211 57041583 57029912 57037317 "ZNF471" 22372
"NM_001006656" "chr19" "+" 50529149 50552031 50534339 50550316 "ZNF473" 22882
"NM_207317" "chr5" "+" 121465207 121489266 121487685 121488780 "ZNF474" 24059
"NM_033273" "chr7" "-" 57187325 57207571 57187546 57200031 "ZNF479" 20246
"NM_001214906" "chr16" "+" 30389632 30411429 30407115 30410428 "ZNF48" 21797
"NM_001297624" "chr19" "+" 52800421 52829180 52803665 52826111 "ZNF480" 28759
"NM_001007169" "chr9" "+" 114287438 114340124 114289675 114338694 "ZNF483" 52686
"NM_001007101" "chr9" "-" 95607312 95640320 95608509 95618507 "ZNF484" 33008
"NM_001318142" "chr10" "+" 44101854 44113352 44111764 44112817 "ZNF485" 11498
"NM_052852" "chr19" "+" 20278022 20311299 20278139 20308911 "ZNF486" 33277
"NR_026693" "chr10" "+" 43932573 43978007 43978007 43978007 "ZNF487" 45434
"NM_153034" "chr10" "+" 48355088 48373866 48370532 48371555 "ZNF488" 18778
"NM_020714" "chr19" "-" 12686919 12721623 12691298 12721494 "ZNF490" 34704
"NM_152356" "chr19" "+" 11909390 11919306 11916768 11918082 "ZNF491" 9916
"NM_020855" "chr19" "+" 22817125 22850472 22836201 22848067 "ZNF492" 33347
"NM_175910" "chr19" "+" 21579920 21610296 21605845 21607786 "ZNF493" 30376
"NM_032752" "chr1" "-" 247460714 247495242 247463820 247492880 "ZNF496" 34528
"NM_001207009" "chr19" "-" 58865722 58874214 58867504 58869001 "ZNF497" 8492
"NM_021646" "chr16" "-" 4798392 4817219 4802376 4815979 "ZNF500" 18827
"NM_001258280" "chr3" "+" 44771097 44778575 44775913 44776729 "ZNF501" 7478
"NM_001134440" "chr3" "+" 44754134 44765323 44761753 44763944 "ZNF502" 11189
"NR_120651" "chr10" "-" 77039483 77161652 77161652 77161652 "ZNF503" 122169
"NR_038223" "chr10" "+" 77056140 77121436 77121436 77121436 "ZNF503-AS1" 65296
"NR_024421" "chr10" "+" 77161285 77168740 77168740 77168740 "ZNF503-AS2" 7455
"NM_001099269" "chr19" "-" 19903519 19932560 19905360 19932412 "ZNF506" 29041
"NM_014910" "chr19" "+" 32836513 32878573 32843736 32873989 "ZNF507" 42060
"NM_001314060" "chr9" "-" 99516830 99540411 99521059 99525857 "ZNF510" 23581
"NM_145806" "chr10" "+" 135122392 135126666 135122447 135126370 "ZNF511" 4274
"NM_001271289" "chr2" "+" 27805835 27846082 27821075 27844328 "ZNF512" 40247
"NM_020713" "chr20" "-" 62588056 62601223 62591240 62599303 "ZNF512B" 13167
"NM_144631" "chr2" "-" 27600097 27603611 27600411 27603393 "ZNF513" 3514
"NM_001318005" "chr2" "-" 95810744 95825330 95815026 95824728 "ZNF514" 14586
"NM_014643" "chr18" "-" 74069636 74207146 74074452 74155010 "ZNF516" 137510
"NR_134285" "chr8" "+" 146024260 146036139 146036139 146036139 "ZNF517" 11879
"NR_138482" "chr10" "+" 97889471 97965047 97965047 97965047 "ZNF518A" 75576
"NM_053042" "chr4" "-" 10441503 10459032 10444727 10447952 "ZNF518B" 17529
"NR_033354" "chr18" "-" 14075988 14132489 14132489 14132489 "ZNF519" 56501
"NM_001308225" "chr18" "-" 22641887 22932214 22642675 22807221 "ZNF521" 290327
"NM_153219" "chr19" "+" 56111705 56114504 56113478 56114273 "ZNF524" 2799
"NR_003699" "chr19" "+" 53868967 53889841 53889841 53889841 "ZNF525" 20874
"NM_133444" "chr19" "+" 42724422 42731205 42728555 42730568 "ZNF526" 6783
"NM_032453" "chr19" "+" 37862058 37883966 37865100 37880781 "ZNF527" 21908
"NM_032423" "chr19" "+" 52901120 52921657 52905266 52919992 "ZNF528" 20537
"NR_125345" "chr19" "-" 52892092 52901010 52901010 52901010 "ZNF528-AS1" 8918
"NM_001145649" "chr19" "-" 37034516 37096178 37037767 37063248 "ZNF529" 61662
"NR_110703" "chr19" "+" 37063971 37085618 37085618 37085618 "ZNF529-AS1" 21647
"NR_135923" "chr19" "+" 58111252 58124089 58124089 58124089 "ZNF530" 12837
"NM_018181" "chr18" "+" 56529831 56653712 56585519 56651698 "ZNF532" 123881
"NM_001291368" "chr19" "+" 52934666 52955192 52934727 52954750 "ZNF534" 20526
"NM_014717" "chr19" "+" 30863299 31048966 30934469 31048071 "ZNF536" 185667
"NM_152606" "chr19" "+" 38042272 38105079 38089348 38104164 "ZNF540" 62807
"NM_001277075" "chr19" "-" 48023941 48059113 48024480 48059113 "ZNF541" 35172
"NR_003127" "chr19" "+" 56879467 56891196 56891196 56891196 "ZNF542P" 11729
"NM_213598" "chr19" "+" 57831864 57842144 57832221 57840633 "ZNF543" 10280
"NM_001320782" "chr19" "+" 58740046 58788858 58755389 58788598 "ZNF544" 48812
"NM_001297763" "chr19" "+" 40502942 40526948 40504233 40521688 "ZNF546" 24006
"NM_173631" "chr19" "+" 57874802 57890925 57879923 57889553 "ZNF547" 16123
"NM_001172773" "chr19" "+" 57901217 57913919 57901467 57911257 "ZNF548" 12702
"NM_001199295" "chr19" "+" 58038692 58052244 58038941 58050295 "ZNF549" 13552
"NM_001277090" "chr19" "-" 58053203 58071231 58058342 58071050 "ZNF550" 18028
"NM_001270938" "chr19" "+" 58193336 58201169 58196632 58199656 "ZNF551" 7833
"NM_024762" "chr19" "-" 58318449 58326281 58319407 58326111 "ZNF552" 7832
"NM_001102651" "chr19" "+" 2819871 2836733 2820069 2834850 "ZNF554" 16862
"NM_001172775" "chr19" "+" 2841432 2860472 2841570 2853950 "ZNF555" 19040
"NM_001300843" "chr19" "+" 2867332 2878503 2867419 2878327 "ZNF556" 11171
"NM_001044387" "chr19" "+" 7069470 7087978 7075085 7083755 "ZNF557" 18508
"NM_144693" "chr19" "-" 8920251 8942980 8921956 8933335 "ZNF558" 22729
"NM_001202406" "chr19" "+" 9434447 9454521 9434854 9453744 "ZNF559" 20074
"NM_001172650" "chr19" "+" 9434901 9493293 9488987 9492453 "ZNF559-ZNF177" 58392
"NM_152476" "chr19" "-" 9577030 9609279 9577249 9585989 "ZNF560" 32249
"NM_001330365" "chr19" "-" 9718001 9731939 9720875 9727754 "ZNF561" 13938
"NR_122038" "chr19" "+" 9732157 9745538 9745538 9745538 "ZNF561-AS1" 13381
"NM_001130031" "chr19" "-" 9759337 9785776 9763624 9771420 "ZNF562" 26439
"NM_145276" "chr19" "-" 12428303 12444534 12429407 12444296 "ZNF563" 16231
"NM_144976" "chr19" "-" 12636183 12662356 12637259 12662146 "ZNF564" 26173
"NM_001042474" "chr19" "-" 36672961 36705986 36673367 36692887 "ZNF565" 33025
"NM_001300970" "chr19" "-" 36936020 36980804 36939878 36940823 "ZNF566" 44784
"NM_001300979" "chr19" "+" 37178513 37212238 37185769 37211570 "ZNF567" 33725
"NM_001204838" "chr19" "+" 37407230 37488834 37413672 37488501 "ZNF568" 81604
"NM_001330482" "chr19" "-" 37902043 37958360 37903498 37905082 "ZNF569" 56317
"NM_173480" "chr19" "+" 2900895 2918474 2901043 2918287 "ZNF57" 17579
"NM_001300993" "chr19" "+" 37958673 37979554 37958792 37976135 "ZNF570" 20881
"NM_001290314" "chr19" "-" 38055154 38085693 38055499 38077577 "ZNF571" 30539
"NR_038247" "chr19" "+" 38039850 38078248 38078248 38078248 "ZNF571-AS1" 38398
"NM_152412" "chr8" "+" 125985538 125991630 125987882 125990100 "ZNF572" 6092
"NM_001172689" "chr19" "-" 38229202 38270230 38229392 38260675 "ZNF573" 41028
"NM_001330519" "chr19" "+" 42572628 42585719 42572863 42585449 "ZNF574" 13091
"NM_174945" "chr19" "+" 44037339 44040284 44038574 44039839 "ZNF575" 2945
"NM_024327" "chr19" "+" 44100543 44104587 44101260 44103410 "ZNF576" 4044
"NR_024181" "chr19" "-" 52359055 52391189 52391189 52391189 "ZNF577" 32134
"NM_001099694" "chr19" "+" 52956828 53020131 53005098 53015407 "ZNF578" 63303
"NM_152600" "chr19" "-" 56088890 56092211 56089316 56091005 "ZNF579" 3321
"NM_207115" "chr19" "+" 56152391 56154836 56153874 56154393 "ZNF580" 2445
"NM_016535" "chr19" "+" 56154985 56156989 56155937 56156531 "ZNF581" 2004
"NM_001320371" "chr19" "-" 56894119 56904970 56895231 56904601 "ZNF582" 10851
"NR_037160" "chr19" "+" 56905044 56910544 56910544 56910544 "ZNF582-AS1" 5500
"NM_001159860" "chr19" "+" 56915382 56936400 56918483 56935737 "ZNF583" 21018
"NM_001318002" "chr19" "+" 58920040 58929692 58920514 58928225 "ZNF584" 9652
"NM_001288800" "chr19" "-" 37638339 37663643 37642490 37660812 "ZNF585A" 25304
"NM_152279" "chr19" "-" 37672480 37701451 37676128 37698013 "ZNF585B" 28971
"NM_001077426" "chr19" "+" 58281019 58291984 58281210 58290715 "ZNF586" 10965
"NM_001204817" "chr19" "+" 58361180 58376491 58361406 58371508 "ZNF587" 15311
"NM_001204818" "chr19" "+" 58341661 58357606 58341896 58355710 "ZNF587B" 15945
"NM_016089" "chr3" "+" 48282595 48312479 48282661 48310276 "ZNF589" 29884
"NM_014630" "chr15" "+" 85291817 85349663 85325906 85345624 "ZNF592" 57846
"NM_015871" "chr1" "+" 26496387 26497364 26496474 26497207 "ZNF593" 977
"NM_032530" "chr17" "-" 5082830 5095178 5085127 5087551 "ZNF594" 12348
"NM_001286052" "chr4" "+" 53178 88099 53382 87340 "ZNF595" 34921
"NM_001287255" "chr8" "+" 182136 197340 190895 196362 "ZNF596" 15204
"NM_152457" "chr16" "-" 3482421 3493537 3486423 3493153 "ZNF597" 11116
"NM_178167" "chr16" "-" 2047652 2059822 2048232 2059748 "ZNF598" 12170
"NM_001007248" "chr19" "-" 35248978 35264134 35249938 35263746 "ZNF599" 15156
"NM_001321866" "chr19" "-" 53268065 53290044 53268839 53282141 "ZNF600" 21979
"NM_001164715" "chr12" "-" 133498018 133532892 133501958 133522221 "ZNF605" 34874
"NM_025027" "chr19" "-" 58488440 58514714 58489668 58512687 "ZNF606" 26274
"NM_032689" "chr19" "-" 38187263 38210691 38188940 38202519 "ZNF607" 23428
"NM_020747" "chr5" "-" 123972609 124080805 123973592 124080682 "ZNF608" 108196
"NM_015042" "chr15" "+" 64791618 64978266 64791618 64973581 "ZNF609" 186648
"NM_001161425" "chr19" "+" 52839497 52870376 52852425 52870020 "ZNF610" 30879
"NM_001161499" "chr19" "-" 53206065 53238307 53208189 53219147 "ZNF611" 32242
"NM_001031721" "chr19" "+" 52430687 52449011 52439473 52448990 "ZNF613" 18324
"NM_025040" "chr19" "-" 52516576 52531680 52519092 52528998 "ZNF614" 15104
"NM_001321319" "chr19" "-" 52494586 52511483 52496132 52506964 "ZNF615" 16897
"NM_178523" "chr19" "-" 52616344 52643191 52618070 52633765 "ZNF616" 26847
"NM_001318041" "chr9" "+" 116638561 116818875 116638660 116812447 "ZNF618" 180314
"NM_001145082" "chr3" "+" 40518603 40531728 40519470 40529732 "ZNF619" 13125
"NM_001256167" "chr3" "+" 40547529 40559712 40557427 40558354 "ZNF620" 12183
"NM_001098414" "chr3" "+" 40566368 40581285 40567331 40574581 "ZNF621" 14917
"NM_033414" "chr5" "-" 16451627 16465894 16451765 16465774 "ZNF622" 14267
"NM_001261843" "chr8" "+" 144718182 144735900 144732162 144733653 "ZNF623" 17718
"NM_020787" "chr17" "-" 16524047 16557167 16525601 16553058 "ZNF624" 33120
"NM_145233" "chr19" "-" 12255708 12267546 12256111 12267373 "ZNF625" 11838
